# 区域散点：30N/100E、半径 25° 的球冠内 900 点
# 用途: 演示区域数据的正确处理方式
# 建议: 积分元规则 = delaunay（千万不要用 voronoi）
# 注意: 分析后请看「覆盖率」与警告 —— 区域数据无法给出全球系数
lon,lat,value
116.0672517,29.00711678,-0.4407770058
96.91335544,23.11782207,-1.16846148
96.82431232,39.9889806,-0.3256424468
104.4869118,30.27211918,-0.8079251864
124.2392078,22.67121904,-0.003345892571
119.3024435,27.90590206,-0.3027113509
104.5264717,38.0239034,-0.5055381856
91.22614812,10.17167464,-0.8512917635
96.27418154,19.54375741,-1.192100466
96.03561803,24.92371738,-1.07966863
93.356593,48.59773344,-0.1263216354
89.17603217,8.639523497,-0.7541657099
97.09264623,26.83047108,-1.018092242
79.68020651,45.81966021,-0.3105690112
90.34246808,37.27546124,-0.479065018
98.78482353,22.51358638,-1.226275937
97.69091467,27.36367664,-1.00629863
110.6157566,20.5501107,-0.9032510621
100.2885444,8.73076581,-1.134154773
101.8677102,12.60031538,-1.204136741
95.69718737,7.295712744,-1.024113775
113.3960999,30.36580537,-0.5053554339
91.34341336,18.47198885,-0.9525009402
113.8287306,26.61592349,-0.588698703
124.1854632,18.62981507,-0.008893378919
124.0750282,19.38800592,-0.009544147151
83.21537055,32.07698842,-0.6404613408
109.7473376,44.51908262,-0.7154297491
99.40565573,43.93150209,-0.280956704
123.9526429,38.82512478,-0.4857814821
96.25056798,26.29759115,-1.029864998
107.4384208,30.51003064,-0.7154746447
84.27306526,22.76561401,-0.5919883266
87.90553784,37.08135034,-0.5144770053
109.1571849,8.704376609,-1.153617649
104.1402227,8.864687303,-1.165331876
97.21703169,48.27852626,-0.2267113052
89.11723087,12.40860453,-0.7865448481
115.883245,15.24832288,-0.6965003749
125.5549236,30.27419226,-0.08028012191
73.74800913,41.46914941,-0.3397974844
89.79186578,26.59031309,-0.7839354487
119.5923904,21.15185485,-0.28973828
99.61224191,20.59656002,-1.26441914
116.3835282,39.76471648,-0.5306957889
74.26858259,31.21393561,-0.485871372
79.5230979,47.62582909,-0.3135032095
76.1650326,24.81450318,-0.3811459026
94.82482808,28.78854988,-0.8781222796
114.0718466,39.46393563,-0.5285764953
93.23789284,38.33055074,-0.4012587155
86.07358817,8.683168178,-0.6138685967
92.82055785,37.29361828,-0.4670556412
85.93176983,28.96220469,-0.6310782666
87.3730549,40.7670317,-0.3527650908
93.25354092,32.01802539,-0.7195706058
74.37529261,24.74984677,-0.3326902658
88.18092011,13.38338291,-0.7233945178
111.041824,27.74029943,-0.6768046347
120.0651982,28.34099441,-0.2636383949
95.63761422,35.92325123,-0.5076416275
77.44591527,33.80948054,-0.5699906495
113.7181872,29.10888613,-0.5423280003
103.5750027,33.81855356,-0.6264404968
92.72322843,35.81200031,-0.533714085
102.3310262,48.47694093,-0.4765202808
85.65830478,15.1002141,-0.646860869
84.84392558,25.40048894,-0.6056052923
109.1205205,11.88381291,-1.132751396
89.77834201,42.26203084,-0.2416133861
92.1829124,24.32091307,-0.9484297955
99.09788796,43.94094924,-0.2862417498
84.11272948,23.3791298,-0.5920564022
91.6679059,7.451720478,-0.8329130905
105.1237676,37.28997308,-0.5001548309
93.95230481,35.21223495,-0.5791544923
117.044691,42.75524305,-0.7273361186
126.5178817,23.39302351,0.1012985614
80.44099565,14.44828852,-0.4134414602
79.68512188,20.06101583,-0.4310660059
96.44768382,35.67567252,-0.5297628436
88.43577234,50.67686786,-0.17495511
85.72321249,47.43342121,-0.169978975
89.23707353,31.90316444,-0.6817251532
111.8997459,16.9667384,-0.912870084
93.78547743,28.94996598,-0.857724081
124.4144472,40.27913608,-0.5883376614
119.9105261,18.99676115,-0.2947157564
99.17837526,52.38181058,-0.4263084737
82.84898185,15.00604435,-0.5095029663
92.62782239,41.38250609,-0.2437338905
124.769585,38.87059749,-0.4781461556
92.37159732,19.69541005,-1.026696842
110.1055413,33.3365311,-0.5402883178
83.48258361,24.78981613,-0.5621047333
89.04493651,45.32270963,-0.1597979588
105.3777086,17.64833885,-1.199396943
103.2122094,49.24267287,-0.5689199497
117.7286933,19.22954024,-0.460256044
108.219396,40.1564332,-0.5328309823
105.1957575,10.93770438,-1.19261806
83.01682517,33.65641321,-0.6329261261
96.14127729,51.18858989,-0.2770761932
114.8074534,26.8172075,-0.5271692151
123.951325,41.07521164,-0.6615634442
106.5788063,45.17575954,-0.6494585976
118.7067095,22.11657411,-0.3412648969
123.0586641,26.95464584,-0.1136109922
120.7587872,33.11629931,-0.243870525
89.25498948,39.00963367,-0.4011920438
126.0743895,21.89863269,0.09468220716
107.790643,33.9441633,-0.5925768039
114.5176855,37.47472156,-0.4677171064
79.70548432,25.59033362,-0.485481592
101.9846355,26.17906461,-1.047664076
106.8181779,22.37144776,-1.039033784
76.90515884,21.72590055,-0.3528893409
83.41266564,14.05439128,-0.5237469655
104.7048792,10.59430182,-1.186287974
83.69412167,11.73460323,-0.547988389
121.6105494,20.48364922,-0.1514472516
105.8622426,17.50779333,-1.181568655
81.0454398,19.67249441,-0.4641470899
102.7392306,44.33963081,-0.4314620507
111.8209686,11.39660951,-1.040121205
110.8981988,18.17761153,-0.9317756218
109.639051,25.33866653,-0.8253167424
99.84669411,6.618948858,-1.121386167
79.45831198,20.68997782,-0.4182971474
75.898967,26.29608449,-0.4182402919
78.39254907,30.61937321,-0.568562771
84.66147155,13.076174,-0.5977100195
102.3242138,46.55882568,-0.4410848049
121.464773,28.62628153,-0.2003828027
93.95195353,26.80010835,-0.9463126222
116.9267928,42.69038108,-0.7046091022
89.20006956,9.849565099,-0.7401912273
103.1194527,50.81920671,-0.5859531929
75.2521758,39.58080066,-0.4533579116
119.1939531,37.34654709,-0.3969998272
109.2293843,8.205646958,-1.179610391
106.9185011,35.74872093,-0.5598263072
126.6881219,37.72160372,-0.4170957429
102.8114176,15.06554745,-1.232075178
98.91087074,22.57815588,-1.214974504
80.23008701,41.40299526,-0.4437071641
119.4021776,33.00516601,-0.2913464666
85.41847204,41.23324847,-0.372826244
126.5487569,29.18342209,-0.01305592609
106.1543377,22.61172912,-1.07974745
92.57471323,48.73979814,-0.1381877952
98.56087844,14.04957449,-1.199213937
120.5697115,27.87560994,-0.2477123193
105.1855366,13.07011724,-1.192486891
90.18520016,33.63687954,-0.6417056235
82.82262627,41.15303642,-0.4305046986
121.6208883,45.9275463,-1.012993087
98.94182631,19.76771669,-1.246530945
102.1243995,28.10051133,-0.9463110296
103.9557496,35.52829427,-0.5750103386
106.3870173,14.18195372,-1.170403447
125.3825266,20.71488306,0.06413463366
94.01819673,29.48747676,-0.8441643737
104.258963,54.6956786,-0.6934847884
105.3913388,12.46191884,-1.165844379
107.8622998,24.95419968,-0.9267266051
107.894481,15.62472863,-1.110187213
104.8521354,19.57612121,-1.215368358
95.64834329,50.82564318,-0.2389026007
81.89465396,21.55079042,-0.499866812
109.3739977,19.70728582,-0.9906509744
111.6293344,22.9499585,-0.7727900513
108.8560539,8.27760928,-1.168367896
86.67859739,49.37247949,-0.1731878412
90.31364312,16.16565659,-0.8903129484
93.63997911,45.03370394,-0.140345537
124.9157685,33.55681899,-0.1789225602
96.83985111,5.555212358,-1.087148392
92.15697424,28.50928834,-0.811630316
89.34256391,34.07784168,-0.6136846099
112.0602726,41.362863,-0.6119335879
110.1193972,14.89513129,-1.037228724
94.21529502,34.47981038,-0.6165872187
95.83645964,25.59769024,-1.045480508
111.3095524,36.83266085,-0.4785729574
107.6359937,16.21883692,-1.11025639
99.7593451,8.550869382,-1.127399282
100.3451942,49.46142889,-0.4112728181
102.251074,26.25372655,-1.040354601
100.935732,24.80195135,-1.134026179
94.45137515,46.16609324,-0.1240233041
97.42235076,6.766297607,-1.06702497
96.04977071,6.393390918,-1.040070408
109.4309242,43.00445542,-0.6444324309
108.8092147,52.62211577,-0.9170754615
105.8722627,6.557970852,-1.224609569
87.82399388,18.62716015,-0.7536392739
125.0857191,31.89756407,-0.1340318617
93.09788566,16.35896614,-1.044336447
106.9333857,37.85744953,-0.5233355589
120.7793326,25.51972186,-0.2080899525
98.93222245,22.7666453,-1.21057636
120.3998228,21.28640152,-0.2237213747
107.5538888,8.687775029,-1.174151872
74.83546081,22.05901893,-0.297879474
118.5973046,35.93626128,-0.3512955765
92.22063323,25.01955424,-0.9157668567
90.80896076,52.7541438,-0.2323965335
73.46028039,37.93259223,-0.407031772
117.4472853,11.51092307,-0.7088749285
84.75039693,16.79080348,-0.6124239352
118.5399951,44.28446039,-0.8541099563
83.27953326,26.25516772,-0.5791341443
87.78937217,29.30558289,-0.6910780938
115.5380998,31.51064843,-0.4090414406
114.7593695,13.78731259,-0.8162120175
90.91215405,18.48193847,-0.9285017899
81.88027343,17.46689078,-0.5043656229
87.47249772,16.58427076,-0.729159026
80.94351788,28.48182181,-0.5289873498
73.20546142,41.88308113,-0.2997631055
102.0377344,20.04806522,-1.263060252
102.387841,47.27952957,-0.4684140146
88.88708994,32.96645035,-0.6659913033
122.3690889,46.92802253,-1.065056798
96.69585814,12.86702913,-1.105081107
84.46598749,25.84232827,-0.6058590812
88.60145867,33.09697802,-0.6394285386
96.35241697,11.09533107,-1.050708086
87.73872969,18.9050504,-0.7513332996
97.50409904,38.61156513,-0.398835292
94.86117942,30.46423215,-0.7905148384
116.8961689,25.5994319,-0.425625528
89.01313434,47.02394475,-0.1265332402
82.72716192,21.05527793,-0.5277578695
123.9260033,20.23129923,-0.007441870053
125.8080865,23.59045107,0.0734940716
108.3267986,7.122077982,-1.198502195
98.68840003,7.713617135,-1.103728435
81.79692716,38.42685238,-0.5133190068
104.8913335,12.55457646,-1.181772328
83.15691912,25.14092362,-0.560733177
114.4880259,21.20469615,-0.6426321461
101.0775116,25.0318967,-1.121861486
120.9231911,18.33934838,-0.2226035509
108.1934608,20.14661747,-1.035808829
95.40412225,28.58778102,-0.9000066374
119.696922,30.47777458,-0.2996240678
101.3817494,8.906003344,-1.17269266
81.3629583,27.85374489,-0.5592161011
101.3443226,44.97200343,-0.3757576052
111.0708355,12.56007607,-1.037117735
88.41710382,30.91415466,-0.6802460332
97.5004712,28.51097423,-0.9211566156
78.16912226,35.81217194,-0.5586404275
120.5444917,27.59109401,-0.2199932336
84.60924009,11.67601063,-0.5547182014
116.3204174,23.26317259,-0.4789666026
116.5838902,48.12228855,-1.058352286
96.23559267,30.69104147,-0.7958805372
104.4534458,28.6885151,-0.890610796
78.5413818,26.1883018,-0.4765416305
86.32160372,30.85360941,-0.657783344
92.86960697,32.02389064,-0.7174694273
109.6916391,27.43792828,-0.7549728787
82.58778331,33.7142842,-0.6319463577
116.6314394,29.46503315,-0.3983305765
83.00883117,19.37016678,-0.5520102733
102.0840611,53.48274692,-0.5962764578
82.60033299,32.17143577,-0.5966234606
105.3204586,39.72988651,-0.4922327163
79.50449833,24.66158635,-0.4686804725
99.0231617,29.22143148,-0.9077520932
108.1636482,44.00908226,-0.6520425927
92.73295915,17.66249236,-1.03056723
83.55973238,24.7793388,-0.5550929755
93.84164219,31.83690684,-0.7444311457
96.79018907,48.38174249,-0.2151657388
122.6821173,29.30755459,-0.1462371104
109.6890095,10.3785828,-1.13019818
118.3479149,12.41890764,-0.6112666881
86.46185272,21.54998839,-0.6846150583
123.1896919,35.41831257,-0.2802465661
93.82329749,14.46183728,-1.03106007
113.3206958,30.16781567,-0.5226850493
127.4792579,33.26562645,-0.1471572691
75.36437152,28.2667452,-0.4540835163
92.8870104,6.67704575,-0.9183446154
73.67311633,31.39247083,-0.4594903914
78.91374437,15.88652923,-0.3519495184
91.25933013,34.96674918,-0.588418107
100.5186422,26.92407445,-1.027085288
101.1581329,41.02992871,-0.3946079849
99.9651515,45.97389132,-0.340043479
123.9719404,30.4505825,-0.1035136611
81.69068904,36.09545636,-0.5890024657
120.5453157,33.99146663,-0.2818424141
98.56871349,8.274566873,-1.074310151
107.2663111,28.2132045,-0.8175211709
82.13484177,17.49464306,-0.5156912377
103.1840875,34.77264266,-0.6033891134
107.1422463,40.95442644,-0.5151181249
105.0234754,9.327094292,-1.174726113
77.9996416,40.21124097,-0.4947011803
103.4249036,14.47750442,-1.222105267
111.7697724,39.43764998,-0.5404148064
98.38939201,52.68781432,-0.3978161358
110.4306764,39.85497676,-0.5409631762
104.6262052,28.300156,-0.8995098284
94.79758559,18.58358098,-1.133096255
104.1190132,29.49626457,-0.8561181999
77.12034831,20.98939153,-0.3471386869
104.5467861,22.33516055,-1.13743183
71.19169102,33.68210167,-0.3704553171
107.359212,39.75910843,-0.5179360277
84.85319895,35.18133223,-0.6118141144
84.70266906,44.77037173,-0.2635554008
115.7789399,28.70762111,-0.4405168927
117.7089017,30.00683493,-0.3552737786
93.34593729,35.74867184,-0.5296438746
108.2760894,16.45748121,-1.09353725
102.6436673,26.81819309,-1.033952666
93.71018527,19.71237409,-1.091274392
92.92417546,7.121958816,-0.9233257825
85.25871624,34.24445281,-0.6192671641
87.68859481,23.18132305,-0.726332715
78.55425893,22.616189,-0.4130065745
109.8127617,8.40564042,-1.164415764
98.7968149,16.52329349,-1.269451372
84.59448208,38.46555504,-0.4976818095
78.74418934,42.44104213,-0.4139388511
85.55611315,12.27510431,-0.6195751847
89.28718354,13.17411098,-0.7946974924
111.0605207,26.09316928,-0.7405697064
101.3739025,19.51455697,-1.298034528
125.1669092,34.80151538,-0.2328660248
101.8571886,9.103255419,-1.160155958
113.6712437,51.35394949,-1.085102849
124.779272,26.59697026,-0.0150661716
117.464336,25.29374772,-0.3908804247
101.5918296,21.05023867,-1.258046021
77.44272611,18.36422988,-0.3349802029
117.1216906,45.94610426,-0.9403677691
84.79048887,17.15693492,-0.6163763892
76.07946873,31.07361898,-0.5230060161
116.6676934,36.74918689,-0.4179857919
114.2823788,38.59990166,-0.4941497345
115.6176001,44.31184959,-0.8249307799
86.66167587,17.69482396,-0.6984889252
112.8586842,12.70021954,-0.9715086393
109.4140906,53.17811623,-0.9330596279
121.8049337,45.39336841,-0.9536417656
112.3573917,19.30625362,-0.8157085961
106.7433636,44.21150126,-0.6161813613
71.92460726,33.41344806,-0.389690512
117.7938807,34.22563482,-0.3341324411
74.22265391,35.75603685,-0.4673885066
102.0887673,37.35670885,-0.4899029571
115.1373495,20.36865204,-0.6099654865
89.14518596,45.75226394,-0.1448772562
124.2915459,40.81122874,-0.6238814679
108.54739,52.53804941,-0.9120345123
89.94205837,34.69856245,-0.5920476935
77.3176872,33.72764991,-0.5562377542
100.4461253,10.23378668,-1.147341894
108.557022,36.51093301,-0.5096942614
123.6978326,21.77552415,-0.0293448253
106.3959159,12.44131445,-1.168075818
90.74028163,53.56648363,-0.2596518262
112.3177693,31.8502159,-0.5150007972
83.84934413,19.43447901,-0.5686290085
84.89517302,25.36594741,-0.6045077008
80.37703635,42.31273178,-0.4051631
81.68740938,19.82936321,-0.4814125952
113.095363,16.79293916,-0.8319282224
105.206672,16.65229528,-1.205311893
102.7599037,12.50917892,-1.188358299
91.68951922,16.86198203,-0.9870981298
95.3762912,6.829672125,-1.025183814
113.7863365,42.82364616,-0.7054380279
80.09002456,30.97838034,-0.5976339558
110.1766206,21.29082472,-0.916798036
90.57318702,20.80498405,-0.8985900996
123.8720751,18.7495858,-0.0356552323
104.6804619,16.74163857,-1.232559211
99.00784457,53.26021525,-0.4358332837
102.5412114,49.12055975,-0.5226117221
80.73152675,12.83020722,-0.4255956574
111.1655557,33.31586034,-0.542624882
88.99991617,52.87038711,-0.2415012391
74.99212226,37.0617326,-0.4748010856
79.287825,37.65099116,-0.5532506559
76.86262212,38.98364709,-0.488163477
118.3173048,16.97758073,-0.4536359734
99.33818899,13.34464097,-1.201497422
86.51200176,46.88711168,-0.1723829351
102.239332,18.29740428,-1.269712412
98.39784654,33.35950237,-0.6863530403
76.52566596,35.92597148,-0.5451881659
101.2798735,12.89311667,-1.205483259
96.06808378,6.517353189,-1.054937385
98.34233344,17.31908671,-1.266101158
124.8760229,24.9954096,0.002510337594
120.4915955,13.90078029,-0.4016922399
110.2752998,8.372221957,-1.140218691
95.04959797,5.903069688,-1.026231367
91.31596326,36.75859614,-0.4796437741
101.0319873,19.95312003,-1.283198566
95.51480913,18.84854932,-1.180770447
84.06736816,25.05027888,-0.5719697965
90.49741613,32.23432688,-0.6756483974
97.87903636,39.48132011,-0.3507160428
96.12686684,29.70615546,-0.8733058125
86.04203736,9.679577486,-0.621556758
83.70134658,25.92440645,-0.5941765817
118.6675943,42.91208293,-0.7553566626
81.04990423,27.49912359,-0.5510584124
125.0287326,31.75890687,-0.140997697
78.5178643,44.70908902,-0.3429136876
85.57953747,39.92244394,-0.4465455206
86.37565044,16.7015942,-0.6734608992
96.32273756,37.12056932,-0.4746264217
105.6453703,42.48552735,-0.5217371135
107.021036,40.23515944,-0.4987238316
100.3711487,16.1936548,-1.279715453
116.1528788,33.53285106,-0.3914513733
103.9443687,48.65142402,-0.5990105289
95.05590701,43.79673769,-0.1763021062
107.2108645,17.39868072,-1.132969187
74.82266279,39.83945331,-0.4094646933
103.058812,29.36017428,-0.8838858756
98.48656225,28.77648922,-0.93604815
103.0554357,35.34439672,-0.5827061461
84.05989703,12.07635724,-0.5560141581
79.21775288,22.97827277,-0.4386572203
85.48222669,13.47319449,-0.6278978571
102.84327,5.690200221,-1.206410466
86.80859238,28.5003294,-0.6717999562
127.8344022,30.75003197,-0.03499106753
88.08593313,23.89410224,-0.7377654937
119.2293938,24.47894683,-0.2978660359
112.1644418,48.35750781,-0.9842654443
116.0569246,13.37008449,-0.7510239175
85.75411021,29.4258045,-0.6528922441
118.7201364,37.38215645,-0.389784858
93.9127173,30.68893057,-0.785580171
111.1343724,21.19914967,-0.8474021915
101.2162661,5.269452729,-1.211972687
115.6116357,50.70156579,-1.117764928
120.9650323,37.79099346,-0.4174348237
80.04640453,17.40099614,-0.412892183
81.54982101,49.16499733,-0.2909710956
116.1018645,27.49508234,-0.4520896671
75.87537584,18.48490293,-0.2591800095
84.83087439,41.29003603,-0.3877465893
90.02305787,35.2480907,-0.5644689242
92.12714933,47.08015782,-0.1181794259
116.6642966,43.93416633,-0.7999651062
80.99085977,18.4863332,-0.4814127227
121.4832107,22.9901393,-0.1573824212
101.6286203,34.86048415,-0.6029543591
100.1070458,10.07306297,-1.148332072
89.77402734,52.78401802,-0.2168893681
117.5835836,17.37787059,-0.5111438428
127.4336471,25.31861725,0.1065442819
98.51127736,47.77321989,-0.2937037349
79.29134617,17.78714121,-0.3990947426
109.4515883,34.78614289,-0.5310277383
104.9953342,53.35619961,-0.7388437042
111.1828105,43.83961876,-0.7381475652
117.5174929,49.25192894,-1.129728881
87.99384045,40.12509796,-0.3768970628
79.55773666,22.67112971,-0.4266302152
126.3634069,36.94191593,-0.361695189
108.5237222,10.51970395,-1.15025113
106.167765,11.23294109,-1.158700131
74.18586435,43.70411619,-0.3059728001
98.46885203,37.25155325,-0.4668704024
100.5411268,37.91464166,-0.473075312
104.5976572,48.16180469,-0.6024493297
84.07609778,10.59919807,-0.5641848969
110.4518818,49.07431091,-0.936267808
107.3936878,17.91559988,-1.125695863
93.19224372,24.53954941,-0.959252653
98.28524971,13.41078076,-1.157382035
119.5337506,35.33973237,-0.3305271545
118.3048025,24.81165969,-0.3482305032
95.15446264,10.91109996,-1.012072401
113.2720747,36.80191263,-0.4669756109
84.53758548,50.36247378,-0.2242682657
115.2734097,28.81581484,-0.4734858227
91.85676447,34.30290416,-0.6054013531
116.7324862,33.83178859,-0.3694761673
100.0862673,5.82957795,-1.16260766
89.18706815,33.76078148,-0.6326283842
87.82256845,22.72781528,-0.7504762523
124.9854266,43.6262054,-0.8736917254
116.6740017,28.16793894,-0.4131543744
115.4968317,12.13632724,-0.8154541181
99.79798779,24.71464466,-1.165926218
91.90857531,52.78414265,-0.2451621974
110.6267588,22.51950875,-0.8614105918
108.7697015,22.9346711,-0.9555801932
95.04805438,9.011151323,-0.9789503431
128.8230878,30.2331904,-0.004474931794
72.2147326,38.97919356,-0.3262028535
100.0407333,51.64078268,-0.4381139215
72.87434641,27.35989525,-0.3618688941
80.31290812,49.93057539,-0.3048419457
117.1470498,19.87003232,-0.4856001641
89.08027917,30.40699219,-0.6825593976
74.91469097,24.21941886,-0.3334060642
81.84864698,31.54205389,-0.6198277423
87.05300254,22.33765889,-0.6845143883
94.84035163,13.03581361,-1.051282503
105.1752224,28.92216517,-0.8620907433
101.7287118,26.96698086,-1.029817143
110.9073622,39.11414142,-0.5285594324
85.01095622,16.51280292,-0.6242783245
98.04226267,8.47938319,-1.0750122
115.5949101,51.54229263,-1.128574358
120.7040259,45.77033868,-0.9691360089
122.2343542,16.77498097,-0.1799186757
122.9476153,34.57862048,-0.2518906643
124.7471572,34.7173215,-0.2399553755
77.83030013,31.00215767,-0.5497574443
106.978113,26.47904304,-0.9078181893
103.0027289,35.63567118,-0.5570455582
84.45086018,48.21288635,-0.2295519709
95.79034321,40.63750751,-0.291056172
74.90390541,37.89868586,-0.4555926455
105.0930179,13.70775752,-1.183331413
99.45832277,32.01454882,-0.7587175006
85.69926742,44.8947452,-0.2390741102
86.01266046,19.33347745,-0.6590061953
92.80349885,27.6008798,-0.8741659813
85.94668236,27.00418857,-0.6398272488
95.82186429,16.77359153,-1.177655988
87.00532732,40.07373413,-0.4025297592
78.66086564,42.0847715,-0.421076302
88.29788483,29.61125877,-0.7001046638
82.4103282,24.45735507,-0.5446002075
104.1842882,10.98102699,-1.187445291
121.3954857,15.65122486,-0.272054041
97.7599432,38.21191807,-0.4160356499
96.36249707,23.80723215,-1.137216514
94.77596939,40.00473693,-0.3260125444
113.485648,31.33552393,-0.4962708733
110.5128165,34.64991464,-0.5025439265
92.17999098,29.2242387,-0.7947952302
89.21326108,23.90985615,-0.7913086161
106.2738494,19.72240751,-1.157856441
98.05941051,12.85353224,-1.16678677
87.37400382,47.55137787,-0.1531934645
85.24731525,22.84729735,-0.6061596571
96.64890026,20.27576433,-1.198752369
108.5187733,28.27114059,-0.7812432924
113.7068318,35.47559674,-0.4634532044
107.603631,22.32431377,-1.016107931
117.6731658,23.00352894,-0.4181080201
75.81213371,21.53605404,-0.3176408992
98.45696112,51.08122756,-0.3643010242
89.27312814,36.74172195,-0.5430944272
105.2603068,28.95782674,-0.8473058626
106.9275986,27.79267144,-0.8549397761
90.18456715,16.24957026,-0.882033021
84.56004223,37.85757698,-0.5357073864
120.8303694,21.40260201,-0.2065767516
108.0229211,28.37569556,-0.780962717
101.7486108,17.56343313,-1.272542722
76.0488916,30.5781882,-0.5108194073
105.259119,11.86839366,-1.165920453
102.1438303,47.82489332,-0.4788632965
76.9322542,18.83102913,-0.3103370864
93.31096836,36.20662756,-0.5145436387
88.61814359,25.59460011,-0.7501721523
105.7711429,48.20665337,-0.6944869888
120.7163415,25.87864217,-0.1990725567
96.42866986,5.484100465,-1.080158199
100.5663789,5.294078478,-1.173507163
113.039571,46.16948916,-0.8906178345
123.1788052,23.27352432,-0.05452258505
111.7937494,12.27369705,-1.017752868
99.78135327,20.94985267,-1.287840176
96.98990361,49.20448826,-0.2394497657
84.955234,26.33581562,-0.6064022854
97.33767888,15.30042483,-1.210224469
100.7433496,39.79815226,-0.3910697615
100.5384268,32.21689815,-0.7318052066
73.20756635,30.76043113,-0.4403999567
91.48415955,10.42567295,-0.8496516183
79.68963923,18.67630915,-0.4090425018
112.3254969,38.6592084,-0.5195019609
96.57716727,45.85218458,-0.1925773338
99.02729021,19.61481541,-1.271298347
91.23473562,12.45059308,-0.8676353009
78.08245735,18.71298513,-0.3456444375
83.35050484,14.20215833,-0.5556630958
71.82566032,32.51674108,-0.4032691602
114.5803813,32.35303657,-0.4249796886
111.8693662,48.83008154,-0.9886235354
104.4430381,22.11224258,-1.155152617
78.81254596,31.70108388,-0.5684523204
90.48586643,29.89057873,-0.7423423259
112.0809248,15.43469172,-0.9228222162
79.13154561,27.97883,-0.5210907238
83.02169108,31.23629021,-0.6235716411
83.10315256,33.03433167,-0.6316320447
92.2099038,50.2005233,-0.1414123045
104.1195357,13.15819814,-1.192201564
82.28148328,26.82746268,-0.5513780664
94.71989408,37.08176619,-0.479660766
114.2178235,25.88184178,-0.567635274
96.43561746,52.83170067,-0.3277312752
121.5904862,15.35819905,-0.2676262426
85.9612414,21.53175887,-0.6501191843
124.3283372,42.90471737,-0.8172777468
127.0336865,35.79318189,-0.2859083904
108.1347678,39.49853204,-0.5407662005
89.38769513,21.17392479,-0.8493400555
105.2420874,50.43091478,-0.6947079914
101.4974016,16.31548497,-1.254888779
72.58033947,26.19493641,-0.3064324854
116.7517319,26.92694928,-0.4204976799
124.6171178,35.17446363,-0.2577443183
92.54151772,50.21189883,-0.1530595469
113.081336,32.69196003,-0.4844690985
88.17332567,9.552611351,-0.7160618329
103.3291673,16.07358302,-1.251240784
94.30973251,36.73118272,-0.496905843
95.4663423,26.14127079,-1.005001771
101.8758332,13.35911533,-1.226104802
122.4974747,27.58283464,-0.1286313879
86.33374484,36.07094933,-0.5583079651
122.3241556,19.2358773,-0.127010174
85.58508498,34.02661046,-0.6279168727
76.68620305,20.6650742,-0.313212029
98.34995418,25.73004723,-1.099229873
99.59315455,42.7332956,-0.3095823135
91.46810783,23.63604393,-0.9317909067
90.0561086,16.06181502,-0.8755943986
84.31835923,25.08550279,-0.5854278869
116.955702,36.68352389,-0.4013950229
